target,hook,layer,cv_group_number_r2,cv_group_number_spearman,holdout_concept_r2,holdout_concept_spearman,n_samples
delta_vs_first_chunk_only,probe_prefix,31,-1.385600599532947,0.0679264925392593,-1.0873217793844505,0.0020342217302509926,100
delta_vs_first_chunk_only,probe_prefix,32,-1.2107277867577522,0.04687795825864803,-0.974516491754482,0.0193281067644202,100
delta_vs_first_chunk_only,random_mid,1,-0.5058448053753324,-0.09771252515749587,-0.5076223199076817,0.019061249227408834,100
delta_vs_first_chunk_only,random_mid,2,-0.32745602894428916,-0.08055192650775377,-0.48884716039509524,-0.022205553638768395,100
delta_vs_first_chunk_only,random_mid,3,-0.35521315502731365,-0.042581484500854895,-0.46234467040959837,-0.03475299659476481,100
delta_vs_first_chunk_only,random_mid,4,-0.29330695846059984,-0.03553237306673331,-0.3992679706693836,0.036805232601914865,100
delta_vs_first_chunk_only,random_mid,5,-0.2754447580507786,-0.029901192080718522,-0.3916888752875891,0.03697925261421706,100
delta_vs_first_chunk_only,random_mid,6,-0.3721735662690848,-0.0675156952346917,-0.4740679159433474,-0.00791190986967062,100
delta_vs_first_chunk_only,random_mid,7,-0.31631349598356384,-0.026674552702403685,-0.44636003865755236,-0.00023102726121682358,100
delta_vs_first_chunk_only,random_mid,8,-0.2832760236670242,-0.013461718375015214,-0.40150938367072175,-0.004209484090689375,100
delta_vs_first_chunk_only,random_mid,9,-0.2949001192007463,-0.025945415846329003,-0.42132886346692966,0.014860708981599765,100
delta_vs_first_chunk_only,random_mid,10,-0.21645209457555592,0.024816385178288918,-0.4075700415354613,0.014014653729140038,100
delta_vs_first_chunk_only,random_mid,11,-0.2731309310675101,0.019137895816311166,-0.39865316939820383,0.046694369852743216,100
delta_vs_first_chunk_only,random_mid,12,-0.2946191478770426,0.05421556938212008,-0.43583616843506334,0.038131499516943,100
delta_vs_first_chunk_only,random_mid,13,-0.2522596583306398,0.03164807963251316,-0.39997026527596047,0.06092818952636411,100
delta_vs_first_chunk_only,random_mid,14,-0.22540686190719494,0.04125933436182768,-0.4101116295548948,0.03786135405588682,100
delta_vs_first_chunk_only,random_mid,15,-0.24239947761931036,0.020182617737653775,-0.42682158899153255,0.0047795496482310575,100
delta_vs_first_chunk_only,random_mid,16,-0.24220585272835882,0.03352373077604123,-0.47373260716754273,-0.03300089410550445,100
delta_vs_first_chunk_only,random_mid,17,-0.2656965350934135,0.013455836588823643,-0.5094920983019549,-0.06854288243178813,100
delta_vs_first_chunk_only,random_mid,18,-0.251269892047183,0.038023318739062666,-0.5162784855331948,-0.08382689157320564,100
delta_vs_first_chunk_only,random_mid,19,-0.25090458092620027,0.05304342767657637,-0.4940151844996534,-0.061090208644620066,100
delta_vs_first_chunk_only,random_mid,20,-0.27941126731272714,-0.010319335918519102,-0.5043854556743077,-0.06906494246869473,100
delta_vs_first_chunk_only,random_mid,21,-0.29842426900022523,-0.011669824089645297,-0.5019572708189455,-0.0637125180771331,100
delta_vs_first_chunk_only,random_mid,22,-0.30600544616152403,-0.01890377475707775,-0.5162806785704841,-0.059853883196837016,100
delta_vs_first_chunk_only,random_mid,23,-0.35402531684412875,-0.04989179803304959,-0.5350757979337282,-0.07636178160522827,100
delta_vs_first_chunk_only,random_mid,24,-0.318741641946902,-0.05811552710970408,-0.4967777119470773,-0.06487046010320383,100
delta_vs_first_chunk_only,random_mid,25,-0.315142223555277,-0.053487175554949216,-0.46695545546028616,-0.045716257369803275,100
delta_vs_first_chunk_only,random_mid,26,-0.2887358400010003,-0.031882485784325156,-0.4557598223317254,-0.055983438095632956,100
delta_vs_first_chunk_only,random_mid,27,-0.3289305944300811,-0.06000648786164673,-0.495336409106619,-0.05692554643809658,100
delta_vs_first_chunk_only,random_mid,28,-0.33285295524507075,-0.03460220364064139,-0.5086560304352723,-0.045608381789051106,100
delta_vs_first_chunk_only,random_mid,29,-0.35469568221640513,-0.057353139758920854,-0.5058872009815463,-0.03687735152748024,100
delta_vs_first_chunk_only,random_mid,30,-0.3577610327986114,-0.05416649608770078,-0.5406202100661783,-0.060112093227000785,100
delta_vs_first_chunk_only,random_mid,31,-0.3893891017921858,-0.07379549372581265,-0.5818285467079141,-0.08046625361952839,100
delta_vs_first_chunk_only,random_mid,32,-0.37369626765677033,0.03326349937071373,-0.6525707202653799,-0.1361230625213775,100
