,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
015,-4.402346611022949,-1.8789088726043701,-5.941409111022949,-8.33203411102295,-7.089954012823,-6.637023188173771,-6.785210608111811,-6.589856624553249,-6.847784511337522,-7.817785119637847
016,-3.9934091567993164,-1.7199716567993164,-6.024659156799316,-8.196534156799316,-7.313825363504293,-6.546576544642448,-7.157520531414775,-6.501231431912856,-7.2122406926282565,-7.988919684663415
017,-4.521597862243652,-1.8184727430343628,-6.060660362243652,-8.185660362243652,-7.209362233494176,-6.315293177962303,-6.85764181047125,-6.451301812991005,-7.021816587366629,-8.024200793355703
018,-4.268400192260742,-1.7605879306793213,-5.885587692260742,-8.409025192260742,-7.1357745949644595,-6.4475822523236275,-6.940366621609428,-6.643417239043629,-6.909168113983469,-7.874373992905021
019,-3.9891812801361084,-1.8016812801361084,-5.8719940185546875,-8.004806518554688,-7.145589577587089,-6.809985533356667,-6.942367909454333,-6.536066174460757,-6.965845818107482,-7.741368455812335
020,-3.501267910003662,-1.548142910003662,-5.657517910003662,-7.454392910003662,-6.626435504222172,-6.707326978445053,-6.56382453281185,-6.063779354029975,-6.657629841261951,-7.146440349519253
021,-4.1194305419921875,-1.8069305419921875,-5.9631805419921875,-8.463180541992188,-7.627327081012481,-6.655777618288994,-7.353850840496307,-6.635064601857266,-6.916391249797016,-7.713450159877539
022,-4.127462863922119,-1.80715012550354,-6.096212863922119,-8.354024887084961,-7.401032915862743,-6.922171041369438,-7.049384712074243,-6.650910377452419,-7.2447701620840235,-7.911170745268464
023,-3.2350494861602783,-1.3131744861602783,-5.125674247741699,-7.469424247741699,-7.008719298028154,-6.027771931141615,-6.313265796285123,-6.664760589315847,-6.133692600997165,-7.396301047876477
024,-4.57310152053833,-2.28403902053833,-5.23716402053833,-7.45591402053833,-6.659336641838308,-6.312990330159664,-6.5654179966659285,-6.0418699978072254,-6.206218196370173,-7.004828445613384
025,-3.687575101852417,-1.539137601852417,-5.390700340270996,-7.468825340270996,-6.554956059859251,-5.955738786607981,-6.109527346503455,-6.39072144009333,-6.226818187657045,-7.423300560563803
026,-3.12168550491333,-1.09824800491333,-4.94981050491333,-7.66074800491333,-7.309274311890476,-6.181403607130051,-6.8170344822901825,-6.738883256859481,-6.09832060073677,-7.29805129673332
027,-3.894059419631958,-1.737809419631958,-5.823746681213379,-8.042496681213379,-7.487908596820489,-6.655965615063906,-6.972257253837597,-6.565945744447163,-7.073805092059047,-7.660100568085909
028,-4.125049591064453,-1.703174352645874,-5.742237091064453,-8.648487091064453,-7.70326625880989,-6.802116930484772,-7.5938397637874,-6.8906842469705225,-6.9454444612929365,-7.766004161909223
029,-4.214538097381592,-2.034850597381592,-5.800475597381592,-8.36297607421875,-7.331895456198254,-6.488967999815941,-7.167731521170936,-6.573925137447077,-6.980303516058484,-7.900931917130947
030,-3.537381172180176,-1.4436311721801758,-5.201443672180176,-8.053006172180176,-7.209427818830591,-6.270471978932619,-6.685881135897944,-6.6311503646920755,-6.1859525352483615,-7.406304420903325
031,-3.0866539478302,-1.3132164478302002,-5.000716209411621,-7.024153709411621,-6.915150215761969,-6.152415957301855,-6.141433949938801,-6.649177431778298,-5.868139835132752,-7.382461816072464
032,-3.976221799850464,-1.6324717998504639,-4.984034538269043,-7.523097038269043,-7.351556960289599,-5.748388942331076,-6.327909104220453,-5.874686121587729,-6.413964599749306,-7.145705357193947
033,-3.3323683738708496,-1.4573683738708496,-4.98861837387085,-7.86361837387085,-7.098212814089493,-5.923603985458612,-6.441867820627522,-6.465204477031875,-6.13734110101359,-7.496695512905717
034,-4.237694263458252,-1.909569263458252,-6.058006763458252,-8.901756286621094,-7.33151197204279,-6.790987558662891,-7.37054049911967,-6.870514035198539,-7.16744124712568,-8.035804497078061
